"Space Name","Location Name","Record Date","Max. Occupancy","Avg. Occupancy","Ins","Outs"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 12:00:00","36","31.866666666666667","18","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 12:15:00","37","33.93333333333333","11","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 12:30:00","39","35.4","6","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 12:45:00","51","45.733333333333334","17","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 13:00:00","82","59.733333333333334","40","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 13:15:00","101","87.53333333333333","70","51"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 13:30:00","86","77.66666666666667","5","28"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 13:45:00","80","79","9","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 14:00:00","85","82.2","10","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 14:15:00","92","86.33333333333333","12","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 14:30:00","98","95.53333333333333","9","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 14:45:00","103","100","15","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 15:00:00","106","101.66666666666667","15","16"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 15:15:00","101","98.53333333333333","5","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 15:30:00","102","99.33333333333333","10","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 15:45:00","102","101.2","10","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 16:00:00","106","101.93333333333334","14","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 16:15:00","110","106.86666666666666","11","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 16:30:00","113","109.26666666666667","8","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 16:45:00","116","113.4","8","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 17:00:00","113","111.93333333333334","12","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 17:15:00","115","110.4","9","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 17:30:00","109","103.33333333333333","3","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 17:45:00","102","100.2","9","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 18:00:00","102","99","6","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 18:15:00","97","93.06666666666666","3","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 18:30:00","89","85.73333333333333","3","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 18:45:00","87","82.73333333333333","6","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 19:00:00","80","76.2","3","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 19:15:00","71","65.8","1","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 19:30:00","61","56.93333333333333","1","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 19:45:00","57","56.13333333333333","3","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 20:00:00","57","53.53333333333333","1","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 20:15:00","51","50.733333333333334","0","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 20:30:00","56","54.733333333333334","6","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 20:45:00","52","48.46666666666667","1","14"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 21:00:00","41","38","0","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 21:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 21:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 21:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 22:00:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 22:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 22:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 22:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 23:00:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 23:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 23:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-15 23:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 00:00:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 00:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 00:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 00:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 01:00:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 01:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 01:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 01:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 02:00:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 02:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 02:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 02:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 03:00:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 03:15:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 03:30:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 03:45:00","37","37","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 04:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 04:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 04:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 04:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 05:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 05:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 05:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 05:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 06:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 06:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 06:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 06:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 07:00:00","1","0.06666666666666667","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 07:15:00","1","1","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 07:30:00","1","1","1","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 07:45:00","1","0.8666666666666667","1","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 08:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 08:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 08:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 08:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 09:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 09:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 09:30:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 09:45:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 10:00:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 10:15:00","0","0","0","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 10:30:00","1","0.6666666666666666","1","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 10:45:00","8","2.7333333333333334","7","0"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 11:00:00","16","13.333333333333334","9","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 11:15:00","17","16.333333333333332","2","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 11:30:00","21","18.6","4","3"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 11:45:00","24","19.866666666666667","9","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 12:00:00","27","24.933333333333334","8","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 12:15:00","33","30.8","8","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 12:30:00","37","35.46666666666667","4","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 12:45:00","51","42.2","16","1"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 13:00:00","66","58.8","20","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 13:15:00","68","66.66666666666667","4","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 13:30:00","70","68.46666666666667","7","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 13:45:00","83","73.33333333333333","18","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 14:00:00","93","89.2","14","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 14:15:00","101","95.4","15","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 14:30:00","106","102.93333333333334","9","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 14:45:00","108","105.2","12","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 15:00:00","108","102.6","4","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 15:15:00","103","99.8","8","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 15:30:00","105","103.86666666666666","8","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 15:45:00","105","102.73333333333333","1","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 16:00:00","104","100.73333333333333","8","10"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 16:15:00","102","99.66666666666667","7","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 16:30:00","101","99.06666666666666","10","13"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 16:45:00","99","96.93333333333334","4","9"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 17:00:00","96","91.8","7","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 17:15:00","89","87.86666666666666","5","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 17:30:00","89","85","6","11"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 17:45:00","81","77.13333333333334","4","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 18:00:00","74","71.4","2","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 18:15:00","72","68.26666666666667","8","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 18:30:00","73","71.06666666666666","4","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 18:45:00","69","66.13333333333334","4","7"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 19:00:00","68","66.26666666666667","8","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 19:15:00","70","68.86666666666666","2","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 19:30:00","66","61.733333333333334","2","12"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 19:45:00","57","54","7","6"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 20:00:00","62","60.733333333333334","6","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 20:15:00","64","62.6","4","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 20:30:00","63","60.2","4","8"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 20:45:00","62","59.53333333333333","5","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 21:00:00","64","62.4","3","4"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 21:15:00","61","57.06666666666667","0","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 21:30:00","58","56.6","4","2"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 21:45:00","59","57.93333333333333","6","5"
"WPI George C. Gordon Library SafeSpace","WPI George C. Gordon Library","2025-02-16 22:00:00","59","58.8","0","1"
